-32.72526,0.008775034
-32.59635,0.006855519
-32.35116,0.004838567
-32.01367,0.002390479
-31.61694,0.000402836
-31.19979,-0.000893714
-30.80305,-0.0016678
-30.46557,-0.001981196
-30.22038,-0.001922144
-30.09147,0.000290719
-30.04192,0.004596661
-29.97746,-0.002155364
-29.85486,-0.00124773
-29.68612,-0.001924829
-29.48776,-0.005533492
-29.27918,-0.003352408
-29.08081,-0.003225876
-28.91207,-0.004153865
-28.78947,-0.002948969
-28.72502,0.004972872
-28.68978,8.99E-05
-28.61674,-0.001968523
-28.47779,-0.000674133
-28.28655,0.001201401
-28.06174,0.003191583
-27.82535,0.005255701
-27.60053,0.007389535
-27.40929,0.009727718
-27.27035,0.01234018
-27.1973,0.01086238
-27.17335,0.01661853
-27.15243,0.01428699
-27.11074,0.01062503
-27.04851,0.008667333
-26.96614,0.007757365
-26.86414,0.007386919
-26.74313,0.007166643
-26.60385,0.00715046
-26.44718,0.007244721
-26.27407,0.007452339
-26.08559,0.007750847
-25.8829,0.008120372
-25.66726,0.008547036
-25.43998,0.009018055
-25.20249,0.009484441
-24.95623,0.009969907
-24.70272,0.01049311
-24.44353,0.01100667
-24.18027,0.01151662
-23.91454,0.01201996
-23.64799,0.01251457
-23.38226,0.01299615
-23.11899,0.01346668
-22.8598,0.01391937
-22.6063,0.01435676
-22.36003,0.01477395
-22.12254,0.01517069
-21.89526,0.01554542
-21.67962,0.01589621
-21.47693,0.01622121
-21.28845,0.01651822
-21.11534,0.01678451
-20.95867,0.01701509
-20.8194,0.01720282
-20.69838,0.01731918
-20.59638,0.01733061
-20.51401,0.01717568
-20.45179,0.01674339
-20.41009,0.01640412
-20.38917,0.01673896
-20.3787,0.01717101
-20.35779,0.01804394
-20.31609,0.01887171
-20.25386,0.01896347
-20.1715,0.01886622
-20.06949,0.01877643
-19.94848,0.01875533
-19.80921,0.01880578
-19.65253,0.01890841
-19.47942,0.01905465
-19.29094,0.01923625
-19.08826,0.01944413
-18.87261,0.01967148
-18.64534,0.01992117
-18.40784,0.02017891
-18.16158,0.02044065
-17.90807,0.02071998
-17.64889,0.02100744
-17.38562,0.0213006
-17.11989,0.02159777
-16.85334,0.02189728
-16.58761,0.02219673
-16.32434,0.02249546
-16.06515,0.02279096
-15.81165,0.02308106
-15.56539,0.02336676
-15.32789,0.02363531
-15.10062,0.02389502
-14.88497,0.02414021
-14.68229,0.02436637
-14.49381,0.02456951
-14.3207,0.02474482
-14.16402,0.02493021
-14.02475,0.02502591
-13.90374,0.02507021
-13.80173,0.02495885
-13.71936,0.02482666
-13.65714,0.02462864
-13.61544,0.02463324
-13.59453,0.02480367
-13.58406,0.02473988
-13.56314,0.02501816
-13.52144,0.02561818
-13.45922,0.0260952
-13.37685,0.02633091
-13.27485,0.02645649
-13.15383,0.02655464
-13.01456,0.02665806
-12.85789,0.02677453
-12.68478,0.02689848
-12.4963,0.02701608
-12.29361,0.02710735
-12.07797,0.02714749
-11.85069,0.02710772
-11.61319,0.02695727
-11.36693,0.02666753
-11.11343,0.02621863
-10.85424,0.02560737
-10.59097,0.0248529
-10.32524,0.02399579
-10.05869,0.02308903
-9.792964,0.02218433
-9.529695,0.02132087
-9.270509,0.02051924
-9.017004,0.01979451
-8.770743,0.01910301
-8.533244,0.01847804
-8.305972,0.01786258
-8.090328,0.01725054
-7.887641,0.01660745
-7.699161,0.01595066
-7.52605,0.01524887
-7.369376,0.01449064
-7.230103,0.01366813
-7.109092,0.01278142
-7.007087,0.01185302
-6.924718,0.01094219
-6.862493,0.01041298
-6.820796,0.01036009
-6.799882,0.01026576
-6.789409,0.01122977
-6.768496,0.01160044
-6.726798,0.01263182
-6.664573,0.01394357
-6.582205,0.01513969
-6.4802,0.01615472
-6.359188,0.01691365
-6.219916,0.01740518
-6.063241,0.01766635
-5.89013,0.01775031
-5.70165,0.01771008
-5.498963,0.01756707
-5.283319,0.01736291
-5.056047,0.0171122
-4.818549,0.0168275
-4.572288,0.01651926
-4.318783,0.01619521
-4.059597,0.01586098
-3.796328,0.01553193
-3.530598,0.01517831
-3.264047,0.01483582
-2.998318,0.01449528
-2.735049,0.01417985
-2.475863,0.01384741
-2.222358,0.01351634
-1.976097,0.01318467
-1.738599,0.01284908
-1.511327,0.0124817
-1.295682,0.01217049
-1.092996,0.01173621
-0.9045156,0.01135861
-0.7314046,0.01092849
-0.5747299,0.01038895
-0.4354575,0.009844362
-0.3144459,0.009266684
-0.2124413,0.008683019
-0.1300726,0.008144607
-0.06784749,0.007729626
-0.02614975,0.007511117
-0.005236406,0.007457815
0.005236406,0.007455565
0.02614975,0.007511284
0.06784749,0.007730394
0.1300726,0.008146253
0.2124413,0.008685832
0.3144459,0.009270956
0.4354575,0.009850391
0.5747299,0.01039703
0.7314046,0.01093894
0.9045156,0.0113717
1.092996,0.0117522
1.295682,0.01218963
1.511327,0.01250414
1.738599,0.01287492
1.976097,0.0132139
2.222358,0.01354889
2.475863,0.01388311
2.735049,0.01421847
2.998318,0.01453655
3.264047,0.01487948
3.530598,0.01522406
3.796328,0.01557948
4.059597,0.01591006
4.318783,0.01624555
4.572288,0.01657063
4.818549,0.0168797
5.056047,0.01716508
5.283319,0.01741633
5.498963,0.01762091
5.70165,0.01776426
5.89013,0.01780473
6.063241,0.01772093
6.219916,0.01745989
6.359188,0.01696845
6.4802,0.01620957
6.582205,0.01519459
6.664573,0.01399851
6.726798,0.01268682
6.768496,0.01165546
6.789409,0.01128522
6.799882,0.01031873
6.820796,0.01041356
6.862493,0.01046638
6.924718,0.0109956
