-32.72526,-0.05755032
-32.59635,-0.09909295
-32.35116,-0.1352033
-32.01367,-0.1614184
-31.61694,-0.1806502
-31.19979,-0.1969416
-30.80305,-0.2126416
-30.46557,-0.2285141
-30.22038,-0.2439435
-30.09147,-0.2559564
-30.04192,-0.2774704
-29.97746,-0.2862472
-29.85486,-0.2951336
-29.68612,-0.3007721
-29.48776,-0.3032996
-29.27918,-0.3037634
-29.08081,-0.303387
-28.91207,-0.3031496
-28.78947,-0.3036803
-28.72502,-0.3063444
-28.68978,-0.2982733
-28.61674,-0.2978025
-28.47779,-0.2944909
-28.28655,-0.286615
-28.06174,-0.2757504
-27.82535,-0.2639644
-27.60053,-0.2531619
-27.40929,-0.2447965
-27.27035,-0.2396602
-27.1973,-0.2375673
-27.17335,-0.2219881
-27.15243,-0.2228425
-27.11074,-0.2231103
-27.04851,-0.2230608
-26.96614,-0.2225741
-26.86414,-0.2215164
-26.74313,-0.2197965
-26.60385,-0.2173646
-26.44718,-0.21421
-26.27407,-0.2103551
-26.08559,-0.2058488
-25.8829,-0.2007606
-25.66726,-0.1951748
-25.43998,-0.189185
-25.20249,-0.1828885
-24.95623,-0.1763816
-24.70272,-0.1697565
-24.44353,-0.1630979
-24.18027,-0.1564821
-23.91454,-0.1499757
-23.64799,-0.1436356
-23.38226,-0.1375092
-23.11899,-0.1316353
-22.8598,-0.1260446
-22.6063,-0.1207607
-22.36003,-0.1158012
-22.12254,-0.1111782
-21.89526,-0.1068992
-21.67962,-0.1029682
-21.47693,-0.09938622
-21.28845,-0.09615163
-21.11534,-0.09326115
-20.95867,-0.09071026
-20.8194,-0.08849375
-20.69838,-0.08660642
-20.59638,-0.085044
-20.51401,-0.08380451
-20.45179,-0.08289023
-20.41009,-0.0823059
-20.38917,-0.08201124
-20.3787,-0.08193725
-20.35779,-0.08147173
-20.31609,-0.08073173
-20.25386,-0.07976372
-20.1715,-0.07856295
-20.06949,-0.07713488
-19.94848,-0.07549283
-19.80921,-0.07365553
-19.65253,-0.0716455
-19.47942,-0.06948752
-19.29094,-0.06720744
-19.08826,-0.06483132
-18.87261,-0.06238471
-18.64534,-0.05989222
-18.40784,-0.05737712
-18.16158,-0.05486109
-17.90807,-0.05236408
-17.64889,-0.04990412
-17.38562,-0.04749731
-17.11989,-0.04515777
-16.85334,-0.04289768
-16.58761,-0.04072734
-16.32434,-0.03865523
-16.06515,-0.03668814
-15.81165,-0.03483129
-15.56539,-0.03308848
-15.32789,-0.03146226
-15.10062,-0.02995409
-14.88497,-0.02856449
-14.68229,-0.02729327
-14.49381,-0.02613969
-14.3207,-0.02510267
-14.16402,-0.02418093
-14.02475,-0.02337322
-13.90374,-0.02267852
-13.80173,-0.02209619
-13.71936,-0.02162614
-13.65714,-0.02126868
-13.61544,-0.02102416
-13.59453,-0.02087431
-13.58406,-0.02086951
-13.56314,-0.02068801
-13.52144,-0.02041463
-13.45922,-0.02003953
-13.37685,-0.01956564
-13.27485,-0.01899695
-13.15383,-0.01833959
-13.01456,-0.01760179
-12.85789,-0.01679384
-12.68478,-0.01592808
-12.4963,-0.01501859
-12.29361,-0.01408083
-12.07797,-0.01313122
-11.85069,-0.0121867
-11.61319,-0.01126428
-11.36693,-0.01038068
-11.11343,-0.009551943
-10.85424,-0.008793078
-10.59097,-0.008117737
-10.32524,-0.007537923
-10.05869,-0.007063728
-9.792964,-0.006703081
-9.529695,-0.006461521
-9.270509,-0.006341976
-9.017004,-0.006344537
-8.770743,-0.006466235
-8.533244,-0.006700803
-8.305972,-0.007038452
-8.090328,-0.007465687
-7.887641,-0.007965216
-7.699161,-0.008516032
-7.52605,-0.009093747
-7.369376,-0.009671249
-7.230103,-0.01021976
-7.109092,-0.01071044
-7.007087,-0.0111169
-6.924718,-0.01141948
-6.862493,-0.0116118
-6.820796,-0.01170109
-6.799882,-0.01183492
-6.789409,-0.01158374
-6.768496,-0.01157897
-6.726798,-0.01144473
-6.664573,-0.01124167
-6.582205,-0.01099566
-6.4802,-0.01076156
-6.359188,-0.0106009
-6.219916,-0.01056254
-6.063241,-0.01067474
-5.89013,-0.01094696
-5.70165,-0.01137485
-5.498963,-0.01194495
-5.283319,-0.01263818
-5.056047,-0.01343226
-4.818549,-0.01430344
