11.61319,1.760794
11.85069,1.751548
12.07797,1.742634
12.29361,1.734143
12.4963,1.726158
12.68478,1.718747
12.85789,1.711958
13.01456,1.705805
13.15383,1.700257
13.27485,1.695229
13.37685,1.690589
13.45922,1.686237
13.52144,1.682312
13.56314,1.679436
13.58406,1.677076
13.59453,1.679236
13.61544,1.676163
13.65714,1.673706
13.71936,1.669838
13.80173,1.665033
13.90374,1.659317
14.02475,1.652606
14.16402,1.644849
14.3207,1.636065
14.49381,1.626314
14.68229,1.615674
14.88497,1.604227
15.10062,1.592051
15.32789,1.579221
15.56539,1.56581
15.81165,1.551893
16.06515,1.537545
16.32434,1.522847
16.58761,1.50788
16.85334,1.492734
17.11989,1.477501
17.38562,1.462278
17.64889,1.447167
17.90807,1.432273
18.16158,1.417704
18.40784,1.403573
18.64534,1.389992
18.87261,1.377076
19.08826,1.36494
19.29094,1.353696
19.47942,1.343449
19.65253,1.334292
19.80921,1.326293
19.94848,1.319468
20.06949,1.313749
20.1715,1.308928
20.25386,1.30462
20.31609,1.300376
20.35779,1.296398
20.3787,1.294273
20.38917,1.292903
20.41009,1.290631
20.45179,1.286568
20.51401,1.280941
20.59638,1.273892
20.69838,1.265302
20.8194,1.255197
20.95867,1.243729
21.11534,1.231062
21.28845,1.217331
21.47693,1.202638
21.67962,1.187066
21.89526,1.170681
22.12254,1.153548
22.36003,1.135733
22.6063,1.117305
22.8598,1.098338
23.11899,1.078914
23.38226,1.059118
23.64799,1.039043
23.91454,1.018785
24.18027,0.9984486
24.44353,0.9781392
24.70272,0.9579687
24.95623,0.9380536
25.20249,0.9185162
25.43998,0.8994859
25.66726,0.8811002
25.8829,0.8635073
26.08559,0.8468664
26.27407,0.8313495
26.44718,0.8171425
26.60385,0.8044468
26.74313,0.7934824
26.86414,0.7844864
26.96614,0.7776798
27.04851,0.7731862
27.11074,0.7708881
27.15243,0.7700817
27.17335,0.7723853
27.1973,0.6544115
27.27035,0.629019
27.40929,0.6038442
27.60053,0.5811796
27.82535,0.5587676
28.06174,0.5364996
28.28655,0.5155788
28.47779,0.4984013
28.61674,0.4916925
28.68978,0.5332243
28.72502,0.483475
28.78947,0.3957397
28.91207,0.3573906
29.08081,0.3377083
29.27918,0.3218526
29.48776,0.3073234
29.68612,0.2941442
29.85486,0.2835481
29.97746,0.2816444
30.04192,0.3787063
30.09147,0.2943951
30.22038,0.2318736
30.46557,0.216819
30.80305,0.1992899
31.19979,0.1797131
31.61694,0.1591763
32.01367,0.1379337
32.35116,0.114868
32.59635,0.08860897
32.72526,0.07556194
